ID_Word	token66060	$
69059	alimentos
66293	alimetacion
61066	aliminetos
64395	alimnetos
64721	almojabanas
67245	almorzar
54570	almuerzo
54593	almuerzo
56001	almuerzo
56457	almuerzo
58111	almuerzo
59435	almuerzo
60228	almuerzo
60329	almuerzo
60953	almuerzo
61000	almuerzo
61074	almuerzo
61161	almuerzo
61318	almuerzo
61397	almuerzo
62357	almuerzo
63229	almuerzo
63873	almuerzo
64577	almuerzo
65453	almuerzo
65464	almuerzo
66778	almuerzo
68060	almuerzo
68689	almuerzo
60869	almuerzos
55566	almuerzp
57551	alojamiento
60159	alojamiento
60903	alojamiento
57835	alrededor
58378	alt
54472	alta
61812	alta
62518	alta
63996	alta
59731	altencion
65321	altencion
58197	altender
56118	alternativa
56132	alternativa
56838	alternativa
61022	alternativas
61344	alternativas
55584	alto
55679	alto
56207	alto
56551	alto
56618	alto
54579	altos
68434	altos
68922	altura
54532	alvares
68608	alvarez
58981	am
57842	amababilidad
56977	amabalidad
57096	amabalidad
55234	amabalidiad
55845	amabiliad
57655	amabiliad
55196	amabilidad
57017	amabilidad
57144	amabilidad
57234	amabilidad
57247	amabilidad
57421	amabilidad
57761	amabilidad
58074	amabilidad
58427	amabilidad
58646	amabilidad
59110	amabilidad
59496	amabilidad
59523	amabilidad
59570	amabilidad
60446	amabilidad
62330	amabilidad
63090	amabilidad
63252	amabilidad
63275	amabilidad
64618	amabilidad
64678	amabilidad
64778	amabilidad
64991	amabilidad
65036	amabilidad
65365	amabilidad
66084	amabilidad
66165	amabilidad
67411	amabilidad
67910	amabilidad
68629	amabilidad
68651	amabilidad
68704	amabilidad
68734	amabilidad
69188	amabilidad
54803	amable
54928	amable
55296	amable
56057	amable
56105	amable
56538	amable
57045	amable
57184	amable
57205	amable
57436	amable
57675	amable
57898	amable
58037	amable
59186	amable
59556	amable
60221	amable
60381	amable
62269	amable
62943	amable
63285	amable
63789	amable
64288	amable
64354	amable
65791	amable
65981	amable
66010	amable
66188	amable
67130	amable
67863	amable
68121	amable
68639	amable
59217	amablemente
54874	amables
55695	amables
55791	amables
55899	amables
56146	amables
56314	amables
56765	amables
57114	amables
57430	amables
57502	amables
57521	amables
57574	amables
58060	amables
58088	amables
58319	amables
58600	amables
58764	amables
59833	amables
61827	amables
61934	amables
61945	amables
62689	amables
63721	amables
63970	amables
64275	amables
64296	amables
64300	amables
64314	amables
64412	amables
64926	amables
64933	amables
64950	amables
67120	amables
67240	amables
67264	amables
67279	amables
67844	amables
68376	amables
68522	amables
68786	amables
64697	amablidad
55106	amablilidad
59408	amale
54652	amargo
55884	amargo
63082	amargo
61838	amas
65017	ambales
55433	ambientales
54760	ambiente
56077	ambiente
58982	ambiente
59117	ambiente
59314	ambiente
59705	ambiente
60166	ambiente
61306	ambiente
62470	ambiente
63119	ambiente
65427	ambiente
68084	ambiente
68142	ambiente
58127	ambilidad
59421	amble
65000	amble
65585	amble
66417	amble
56901	ambles
57715	ambles
57748	ambles
58184	ambles
58784	ambles
59595	ambles
60583	ambles
64591	ambles
65710	ambles
67295	ambles
67366	ambles
62455	amena
68546	americano
61597	ami
61598	amigos
61703	amigos
62234	amigos
68601	amigos
57273	amistades
58447	amntener
54488	amor
58425	amor
55484	amplia
61796	amplia
55993	ampliar
56447	ampliar
60752	ampliar
62052	ampliar
64528	ampliar
67145	ampliar
68183	ampliar
68366	ampliar
56909	amplio
64229	anabilidad
62150	andres
62327	andres
63654	andres
54493	angeles
61240	anima
63358	anoche
65648	anoche
56416	ante
64764	ante
68490	antendernos
55684	anterior
62413	anterior
66868	anterior
66932	anteriormente
56469	antes
64374	antes
64432	antes
55670	aorde
59996	aparecen
65818	aperitivos
65098	aplauso
64029	aporta
57171	apreciar
67385	apropiada
58815	apropiados
58790	apropido
56562	aprovecharlo
62439	aquellos
58606	aquí
63096	aquí
63644	aquí
65327	aquí
67206	aquí
54951	area
59839	area
66373	areas
56944	arepa
64260	arepa
54611	arepas
54615	arepas
55747	arepas
56479	arepas
63794	arepas
57952	arregla
65823	arreglar
63893	arreglarlo
59178	arroz
59265	arroz
60924	arroz
64792	arroz
60300	artesanales
60768	asada
63366	asada
69113	asadas
65521	asado
66874	asado
58450	ascenso
62257	aseguren
55113	aseo
64662	aseo
64887	aseo
66093	aseo
59509	asequibles
55055	asi
57603	asi
58031	asi
58233	asi
60370	asi
63117	asi
64240	asi
64866	asi
66254	asi
67841	asistentes
63530	asistir
59626	asistismo
67585	aspectos
60085	asumo
57459	asécto
57744	ataencion
54722	atencion
54767	atencion
54801	atencion
54813	atencion
54864	atencion
54933	atencion
54941	atencion
54979	atencion
54988	atencion
55009	atencion
55089	atencion
55092	atencion
55122	atencion
55189	atencion
55224	atencion
55239	atencion
55338	atencion
55735	atencion
55893	atencion
56003	atencion
56351	atencion
56420	atencion
56484	atencion
56682	atencion
56758	atencion
57046	atencion
57059	atencion
57118	atencion
57132	atencion
57135	atencion
57141	atencion
57199	atencion
57217	atencion
57283	atencion
57344	atencion
57399	atencion
57412	atencion
57418	atencion
57432	atencion
57494	atencion
57518	atencion
57529	atencion
57561	atencion
57617	atencion
57646	atencion
57671	atencion
57676	atencion
57690	atencion
57700	atencion
57840	atencion
57861	atencion
57895	atencion
57983	atencion
58097	atencion
58144	atencion
58284	atencion
58348	atencion
58361	atencion
58408	atencion
58443	atencion
58462	atencion
58465	atencion
58555	atencion
58651	atencion
58779	atencion
58961	atencion
59000	atencion
59064	atencion
59098	atencion
59243	atencion
59405	atencion
59415	atencion
59465	atencion
59481	atencion
59488	atencion
59568	atencion
59614	atencion
59664	atencion
59692	atencion
59722	atencion
59829	atencion
59982	atencion
60216	atencion
60450	atencion
60640	atencion
60668	atencion
60885	atencion
60894	atencion
61136	atencion
61271	atencion
61401	atencion
61517	atencion
61576	atencion
61741	atencion
61767	atencion
61836	atencion
61948	atencion
62144	atencion
62176	atencion
62268	atencion
62285	atencion
62693	atencion
62718	atencion
62771	atencion
62799	atencion
62828	atencion
62874	atencion
62984	atencion
62995	atencion
63057	atencion
63126	atencion
63183	atencion
63254	atencion
63318	atencion
63330	atencion
63344	atencion
63549	atencion
63597	atencion
63623	atencion
63689	atencion
63710	atencion
63859	atencion
64004	atencion
64264	atencion
64268	atencion
64468	atencion
64676	atencion
64689	atencion
64695	atencion
64874	atencion
64889	atencion
64953	atencion
64988	atencion
64993	atencion
65011	atencion
65028	atencion
65102	atencion
65204	atencion
65214	atencion
65298	atencion
65317	atencion
65369	atencion
65528	atencion
65635	atencion
65687	atencion
65713	atencion
65792	atencion
65860	atencion
65916	atencion
65976	atencion
66012	atencion
66070	atencion
66125	atencion
66134	atencion
66314	atencion
66481	atencion
66529	atencion
66570	atencion
66633	atencion
66741	atencion
66765	atencion
66772	atencion
66860	atencion
66905	atencion
67021	atencion
67047	atencion
67118	atencion
67122	atencion
67168	atencion
67234	atencion
67248	atencion
67252	atencion
67286	atencion
67338	atencion
67405	atencion
67413	atencion
67433	atencion
67558	atencion
67571	atencion
67640	atencion
67856	atencion
68033	atencion
68122	atencion
68131	atencion
68226	atencion
68319	atencion
68476	atencion
68557	atencion
68566	atencion
68587	atencion
68631	atencion
68649	atencion
68678	atencion
68706	atencion
68710	atencion
68732	atencion
68776	atencion
68823	atencion
68863	atencion
68887	atencion
68897	atencion
68930	atencion
68988	atencion
69002	atencion
69017	atencion
69035	atencion
69138	atencion
69168	atencion
69190	atencion
56110	atenciones
57592	atenciones
58273	atenciones
64982	atenciones
55927	atenden
55415	atender
55782	atender
58477	atender
63013	atender
63092	atender
67200	atender
67156	atendida
61103	atendidas
60770	atendido
62833	atendido
67553	atendido
54731	atendidos
54839	atendidos
55387	atendidos
62508	atendidos
63040	atendidos
63181	atendidos
65295	atendidos
67371	atendidos
68157	atendidos
58030	atendieran
58079	atendieron
63029	atendieron
58068	atendio
59218	atendio
60705	atendio
61154	atendio
61206	atendio
63657	atendio
64615	atendio
65601	atendio
67439	atendio
67803	atendio
57639	atension
54814	atentas
55869	atentas
56318	atentas
57717	atentas
64682	atentas
55017	atento
55658	atento
57818	atento
58244	atento
58520	atento
59682	atento
61419	atento
61585	atento
63140	atento
63282	atento
64347	atento
64404	atento
64770	atento
65088	atento
66190	atento
67031	atento
68615	atento
68641	atento
68772	atento
54529	atentos
54740	atentos
54857	atentos
55558	atentos
55901	atentos
56096	atentos
56148	atentos
56764	atentos
57050	atentos
57137	atentos
57287	atentos
57294	atentos
58877	atentos
59423	atentos
59596	atentos
59609	atentos
59836	atentos
60038	atentos
63410	atentos
63432	atentos
63464	atentos
63706	atentos
63958	atentos
65031	atentos
65169	atentos
65903	atentos
66678	atentos
67277	atentos
67293	atentos
68046	atentos
68378	atentos
67323	atetos
60318	atiende
59266	atienden
62380	atienden
63741	atienden
64963	atienden
66628	atienden
68390	atienden
68483	atienden
69196	atienden
67474	atncion
56341	aumados
62779	aumentar
67763	aun
64443	aunque
64907	aunque
56159	autoservicio
60027	autoservicio
60542	autoservicio
61100	autoservicio
68231	autoservicio
57444	autoservico
67928	autoservivio
64107	avance
64844	aviso
57438	ayer
58145	ayer
59956	ayer
60536	ayer
62702	ayer
64787	ayer
65231	ayer
68501	ayer
59639	ayerque
64172	ayudaron
68397	ayude
57933	azucar
62734	azucar
66899	azucar
68267	azucar
58780	añ
61235	año
61748	año
62884	año
65158	año
66027	año
69122	año
61229	años
62738	b
62544	baby
63749	baby
63878	baby
65460	baby
66775	baby
66872	baby
67738	baby
68235	baja
69051	bajar
55539	baje
62245	bajo
61674	balanceada
64271	balanceada
60745	balanceadas
59429	balneario
66277	balneario
54640	balnearios
68551	baltimore
64144	banana
61034	bananos
55987	bandeja
56336	bandeja
68206	bandeja
56156	bar
58800	bar
63444	bar
63664	bar
65651	bar
65659	bar
66863	bar
59168	barato
63515	bares
59737	barra
60390	barra
61159	base
62202	bastante
64173	bastante
66780	bastante
64311	bastantes
58944	basura
63561	bata
60185	bañar
54709	bañarse
60149	baño
61979	baño
63563	baño
64050	baño
64646	baño
64856	baño
65776	baño
54694	baños
64918	baños
66036	baños
63073	bb
65925	bbq
60519	bebdias
67875	bebdidas
55544	bebeidas
62102	bebidad
56185	bebidas
56247	bebidas
56784	bebidas
56865	bebidas
59843	bebidas
63771	bebidas
64496	bebidas
65739	bebidas
66017	bebidas
68165	bebidas
62545	beef
63750	beef
63879	beef
65461	beef
66776	beef
66873	beef
67739	beff
61497	belleza
64891	belleza
64228	bellisima
67115	bello
67611	bello
57384	bendicion
57394	bendiciones
57623	bendiciones
60447	bendiciones
55032	bendiga
57498	bendiga
58279	bendiga
58412	bendiga
60638	bendiga
61550	bendiga
61606	bendiga
61610	bendiga
61764	bendiga
63338	bendiga
63855	bendiga
64283	bendiga
64317	bendiga
66660	bendiga
67428	bendiga
68393	bendiga
54805	bermudez
55497	bguena
54730	bien
54838	bien
55035	bien
55046	bien
55073	bien
55323	bien
55386	bien
55416	bien
55603	bien
55903	bien
56051	bien
56065	bien
56083	bien
56187	bien
56248	bien
56917	bien
56966	bien
57687	bien
57756	bien
57777	bien
57803	bien
58324	bien
58404	bien
58677	bien
59106	bien
59267	bien
59285	bien
59474	bien
59676	bien
59702	bien
59733	bien
59740	bien
59800	bien
60041	bien
60274	bien
60524	bien
60933	bien
61156	bien
61330	bien
61332	bien
61568	bien
61711	bien
61988	bien
62212	bien
62221	bien
62310	bien
62570	bien
63039	bien
63169	bien
63180	bien
63187	bien
63199	bien
63205	bien
63243	bien
63447	bien
63491	bien
63763	bien
63777	bien
63847	bien
63851	bien
64254	bien
64811	bien
65047	bien
65294	bien
65444	bien
65636	bien
65788	bien
66366	bien
66385	bien
66578	bien
66646	bien
66700	bien
66721	bien
67155	bien
67166	bien
67370	bien
67596	bien
68150	bien
68156	bien
68310	bien
68312	bien
68410	bien
68633	bien
68782	bien
68811	bien
68817	bien
68996	bien
69177	bien
63250	biene
64939	bienestar
67087	bienestar
59860	bienvenida
65514	bife
65007	bine
56013	birndan
57725	blanditos
68764	bocadito
57041	bolsillo
67213	bomas
57488	bondadosos
55521	bonificaciones
64478	bonitas
56215	bonito
57475	bonito
59886	bonito
62755	bonito
65580	bonito
65610	bonito
66112	bonito
69086	botella
56151	botones
62533	breva
57562	brindada
57618	brindada
69003	brindada
62460	brindado
65120	brindado
57031	brindan
57139	brindan
64328	brindan
62825	brindar
64389	brindar
60439	brindarnos
57424	brindaron
67973	brinden
65700	brindo
67720	brocoli
56920	buea
54459	buen
54535	buen
54715	buen
54821	buen
54985	buen
55108	buen
55110	buen
55198	buen
55226	buen
55494	buen
55889	buen
56061	buen
56191	buen
57098	buen
57226	buen
58391	buen
58457	buen
58759	buen
59047	buen
59301	buen
59313	buen
59677	buen
59903	buen
60031	buen
60057	buen
60646	buen
60656	buen
60788	buen
60818	buen
60897	buen
61561	buen
63830	buen
64076	buen
64397	buen
65571	buen
65591	buen
65619	buen
65661	buen
65912	buen
66322	buen
66404	buen
66686	buen
66988	buen
67112	buen
67319	buen
67325	buen
67359	buen
67362	buen
67907	buen
68049	buen
68281	buen
68289	buen
68553	buen
68570	buen
68635	buen
68686	buen
68820	buen
68889	buen
68939	buen
69009	buen
69162	buen
54426	buena
54721	buena
54853	buena
54932	buena
55012	buena
55095	buena
55103	buena
55125	buena
55188	buena
55205	buena
55734	buena
55762	buena
55779	buena
55892	buena
56047	buena
56350	buena
56680	buena
57134	buena
57598	buena
57635	buena
57670	buena
57689	buena
57976	buena
57982	buena
58103	buena
58194	buena
58531	buena
58650	buena
58818	buena
58959	buena
58997	buena
59129	buena
59246	buena
59387	buena
59479	buena
59486	buena
59605	buena
59613	buena
59663	buena
59720	buena
60245	buena
60311	buena
60449	buena
60893	buena
61766	buena
61951	buena
62184	buena
62264	buena
62706	buena
62769	buena
63317	buena
63484	buena
63687	buena
63858	buena
64261	buena
64553	buena
64582	buena
64873	buena
64987	buena
65224	buena
65297	buena
65315	buena
65343	buena
65384	buena
65712	buena
65915	buena
65927	buena
66069	buena
66124	buena
66133	buena
66495	buena
66904	buena
67247	buena
67479	buena
68563	buena
68657	buena
68699	buena
68705	buena
68987	buena
69210	buena
61510	buenas
67630	buenas
66202	buenisima
62736	buenisimo
54583	bueno
55241	bueno
55273	bueno
56042	bueno
56165	bueno
56560	bueno
56795	bueno
57622	bueno
57743	bueno
57793	bueno
58124	bueno
58329	bueno
59965	bueno
60105	bueno
60379	bueno
60410	bueno
60613	bueno
60812	bueno
60994	bueno
61342	bueno
61523	bueno
61574	bueno
61654	bueno
62426	bueno
62683	bueno
62691	bueno
62932	bueno
63331	bueno
63538	bueno
63638	bueno
63954	bueno
65165	bueno
65288	bueno
65639	bueno
65815	bueno
65827	bueno
65846	bueno
66426	bueno
66724	bueno
66909	bueno
66971	bueno
67345	bueno
67446	bueno
67599	bueno
67696	bueno
68242	bueno
68422	bueno
68585	bueno
68682	bueno
68736	bueno
68814	bueno
68914	bueno
68935	bueno
55431	buenos
60455	buenos
62615	buenos
63156	buenos
64119	buenos
65598	buenos
56285	bufet
66757	bufet
67677	bufet
61813	bufett
61886	bufett
66960	buffet
67534	buffet
55060	buien
58179	buscar
56836	busquen
68280	c
56442	cabal
57003	cabaña
69030	cabañas
62958	cabello
63555	cabello
57727	cacerola
64537	cacerola
54868	cada
58431	cada
60075	cada
61617	cada
62901	cada
65891	cada
66666	cada
67878	cae
66982	caer
63450	cafde
69069	cafe
55758	cafes
58332	cafetera
58794	cafeteria
62926	cafeteria
66296	cafeteria
56746	cafetero
54467	café
54474	café
55634	café
55645	café
56481	café
58337	café
58594	café
59072	café
60201	café
63455	café
63840	café
63988	café
64336	café
64358	café
65474	café
65883	café
66500	café
66580	café
67349	café
67356	café
67449	café
68066	café
68163	café
68262	café
67272	calditos
56671	caldos
58835	caldos
65857	caldos
58033	calefaccion
65848	calefaccion
67848	calefaccion
68879	calefaccion
61304	calentador
65435	calentador
65917	calentar
56954	calentarlos
60571	calentdos
59859	calida
54724	calidad
55573	calidad
55589	calidad
56171	calidad
56424	calidad
56514	calidad
57771	calidad
57850	calidad
57977	calidad
58357	calidad
58819	calidad
59263	calidad
59448	calidad
59783	calidad
61429	calidad
61456	calidad
61519	calidad
61526	calidad
61709	calidad
62081	calidad
62214	calidad
62340	calidad
62673	calidad
62892	calidad
63070	calidad
64952	calidad
65794	calidad
66173	calidad
66305	calidad
66469	calidad
66566	calidad
66822	calidad
67741	calidad
68236	calidad
68284	calidad
68385	calidad
68564	calidad
65670	calidd
64442	calidez
66288	calidez
55853	calido
59119	calido
56188	calientaes
54480	caliente
54969	caliente
55667	caliente
58335	caliente
58598	caliente
60857	caliente
63767	caliente
65969	caliente
68076	caliente
55546	calientes
56036	calientes
56249	calientes
63797	calientes
63844	calientes
64498	calientes
65740	calientes
66264	calientes
66613	calientes
68166	calientes
56020	calificacion
56647	calificacion
56714	calificacion
59888	calificacion
57912	calro
58923	calurosa
68013	cambian
54689	cambiar
59051	cambiar
61198	cambiar
62403	cambiar
63448	cambiar
66827	cambiar
67504	cambiar
63904	cambiarlo
64170	cambiarlos
54841	cambien
68788	cambien
62497	cambieron
65206	cambies
62767	camisas
68347	canada
56199	canatidad
65418	cancela
62494	cancelamos
61641	cancele
55466	canecas
56219	canelazo
63528	cansariams
55723	cantidad
55980	cantidad
56414	cantidad
66216	cantidad
57038	capacidad
62823	capacitadas
65587	capacitado
54548	capitan
58239	capitan
58467	capitan
59214	capitan
60589	capitan
67375	capitan
68767	capitan
56984	capoaces
54684	cara
60684	caracteristico
67352	carecida
60267	cargara
56126	cargo
65094	carisma
58631	carne
59088	carne
59329	carne
60689	carne
60762	carne
60926	carne
60944	carne
62525	carne
62557	carne
63360	carne
63605	carne
63746	carne
64216	carne
65459	carne
65511	carne
65936	carne
66223	carne
66472	carne
66852	carne
67744	carne
56463	carnes
59792	carnes
62676	carnes
67708	carnes
69112	carnes
60569	carnet
58375	carretera
65825	carretera
66110	carretera
61928	carro
54590	carta
55480	carta
56801	carta
56851	carta
56997	carta
61794	carta
61804	carta
62036	carta
62096	carta
62100	carta
65402	carta
66211	carta
67734	carta
67798	carta
68182	carta
69147	carta
63507	cartas
67147	cartas
67926	carte
55453	carton
57011	casa
57192	casa
57362	casa
57567	casa
63636	casa
64097	casa
64238	casa
67063	casa
63115	cascada
54612	caseras
54442	caso
56861	caso
56881	caso
61665	caso
56309	categoria
66845	categoria
60484	cebolla
57547	cedulas
55316	cena
55998	cena
59006	cena
59331	cena
59798	cena
59900	cena
59916	cena
59988	cena
60230	cena
60327	cena
60750	cena
60778	cena
60806	cena
60871	cena
60955	cena
61002	cena
61062	cena
61650	cena
62448	cena
63483	cena
67275	cena
67638	cena
67897	cena
68204	cena
66328	cenar
54595	cenas
63584	cerdo
